topic_id,topic_name,field_name,field_id_scaled,domain_id,domain_name,domain_id_scaled
14361,Corporate Social Responsibility Disclosure,Social Sciences,10,2,Social Sciences,1
14439,"Feminism, Gender, and Social Issues",Social Sciences,10,2,Social Sciences,1
13488,Sports and Physical Education Studies,Social Sciences,10,2,Social Sciences,1
14088,Generational Differences and Trends,Social Sciences,10,2,Social Sciences,1
10053,International Relations and Foreign Policy,Social Sciences,10,2,Social Sciences,1
10108,Electoral Systems and Political Participation,Social Sciences,10,2,Social Sciences,1
10289,European Union Policy and Governance,Social Sciences,10,2,Social Sciences,1
10443,Social Policy and Reform Studies,Social Sciences,10,2,Social Sciences,1
10546,Higher Education Governance and Development,Social Sciences,10,2,Social Sciences,1
10628,China's Socioeconomic Reforms and Governance,Social Sciences,10,2,Social Sciences,1
10718,Political Philosophy and Ethics,Social Sciences,10,2,Social Sciences,1
10749,International Law and Human Rights,Social Sciences,10,2,Social Sciences,1
10777,Politics and Society in Latin America,Social Sciences,10,2,Social Sciences,1
10794,Islamic Studies and History,Social Sciences,10,2,Social Sciences,1
10953,E-Government and Public Services,Social Sciences,10,2,Social Sciences,1
11070,Soviet and Russian History,Social Sciences,10,2,Social Sciences,1
11076,Policing Practices and Perceptions,Social Sciences,10,2,Social Sciences,1
11300,Global Educational Policies and Reforms,Social Sciences,10,2,Social Sciences,1
11397,"Populism, Right-Wing Movements",Social Sciences,10,2,Social Sciences,1
11461,Local Government Finance and Decentralization,Social Sciences,10,2,Social Sciences,1
11783,Turkey's Politics and Society,Social Sciences,10,2,Social Sciences,1
11971,"World Wars: History, Literature, and Impact",Social Sciences,10,2,Social Sciences,1
12156,World Trade Organization Law,Social Sciences,10,2,Social Sciences,1
12210,Policy Transfer and Learning,Social Sciences,10,2,Social Sciences,1
12221,Cybersecurity and Cyber Warfare Studies,Social Sciences,10,2,Social Sciences,1
12248,Water Governance and Infrastructure,Social Sciences,10,2,Social Sciences,1
12332,Comparative constitutional jurisprudence studies,Social Sciences,10,2,Social Sciences,1
12550,"Politics and Conflicts in Afghanistan, Pakistan, and Middle East",Social Sciences,10,2,Social Sciences,1
12572,"Intelligence, Security, War Strategy",Social Sciences,10,2,Social Sciences,1
12619,Political Systems and Governance,Social Sciences,10,2,Social Sciences,1
12633,Legal case studies and regulations,Social Sciences,10,2,Social Sciences,1
12645,European history and politics,Social Sciences,10,2,Social Sciences,1
12669,Comparative International Legal Studies,Social Sciences,10,2,Social Sciences,1
12687,Public Administration in Developing Nations,Social Sciences,10,2,Social Sciences,1
12690,Cross-Border Cooperation and Integration,Social Sciences,10,2,Social Sciences,1
12723,Hannah Arendt's Political Philosophy,Social Sciences,10,2,Social Sciences,1
12752,Global Peace and Security Dynamics,Social Sciences,10,2,Social Sciences,1
12764,Polish Historical and Cultural Studies,Social Sciences,10,2,Social Sciences,1
12767,Conflict of Laws and Jurisdiction,Social Sciences,10,2,Social Sciences,1
12902,Public Policy and Governance,Social Sciences,10,2,Social Sciences,1
12921,European Criminal Justice and Data Protection,Social Sciences,10,2,Social Sciences,1
12939,Polish Law and Legal System,Social Sciences,10,2,Social Sciences,1
12956,Asian Geopolitics and Ethnography,Social Sciences,10,2,Social Sciences,1
12961,Regional Development and Policy,Social Sciences,10,2,Social Sciences,1
12986,Administrative Law and Governance,Social Sciences,10,2,Social Sciences,1
13000,World Systems and Global Transformations,Social Sciences,10,2,Social Sciences,1
13002,Southeast Asian Sociopolitical Studies,Social Sciences,10,2,Social Sciences,1
13029,South Asian Studies and Conflicts,Social Sciences,10,2,Social Sciences,1
13057,Asian Industrial and Economic Development,Social Sciences,10,2,Social Sciences,1
13075,Legal Systems and Judicial Processes,Social Sciences,10,2,Social Sciences,1
13086,Post-Soviet Geopolitical Dynamics,Social Sciences,10,2,Social Sciences,1
13120,Nuclear Issues and Defense,Social Sciences,10,2,Social Sciences,1
13158,Political and Economic history of UK and US,Social Sciences,10,2,Social Sciences,1
13186,Russia and Soviet political economy,Social Sciences,10,2,Social Sciences,1
13196,Political Theory and Influence,Social Sciences,10,2,Social Sciences,1
13210,Historical Turkish Studies,Social Sciences,10,2,Social Sciences,1
13271,Ukrainian Legal and Forensic Studies,Social Sciences,10,2,Social Sciences,1
13291,Political Theory and Democracy,Social Sciences,10,2,Social Sciences,1
13352,International Relations in Latin America,Social Sciences,10,2,Social Sciences,1
13369,European and Russian Geopolitical Military Strategies,Social Sciences,10,2,Social Sciences,1
13379,"Multiculturalism, Politics, Migration, Gender",Social Sciences,10,2,Social Sciences,1
13445,American Constitutional Law and Politics,Social Sciences,10,2,Social Sciences,1
13459,Public Administration and Political Analysis,Social Sciences,10,2,Social Sciences,1
13476,Indonesian Election Politics and Participation,Social Sciences,10,2,Social Sciences,1
13494,Military History and Strategy,Social Sciences,10,2,Social Sciences,1
13501,Legal Issues in Turkey,Social Sciences,10,2,Social Sciences,1
13504,African history and culture analysis,Social Sciences,10,2,Social Sciences,1
13549,Minority Rights and Languages,Social Sciences,10,2,Social Sciences,1
13556,Historical Influence and Diplomacy,Social Sciences,10,2,Social Sciences,1
13564,Education and Public Policy,Social Sciences,10,2,Social Sciences,1
13572,German Security and Defense Policies,Social Sciences,10,2,Social Sciences,1
13598,Political Developments and Conflicts,Social Sciences,10,2,Social Sciences,1
13643,Artificial Intelligence in Law,Social Sciences,10,2,Social Sciences,1
13653,"Commonwealth, Australian Politics and Federalism",Social Sciences,10,2,Social Sciences,1
13655,Canadian Policy and Governance,Social Sciences,10,2,Social Sciences,1
13684,Political Dynamics in Latin America,Social Sciences,10,2,Social Sciences,1
13710,European and International Law Studies,Social Sciences,10,2,Social Sciences,1
13721,Political Science Research and Education,Social Sciences,10,2,Social Sciences,1
13726,International Science and Diplomacy,Social Sciences,10,2,Social Sciences,1
13739,Medieval and Early Modern Justice,Social Sciences,10,2,Social Sciences,1
13754,Central European and Russian historical studies,Social Sciences,10,2,Social Sciences,1
13762,Education and Labor Relations,Social Sciences,10,2,Social Sciences,1
13763,Historical Legal Studies and Society,Social Sciences,10,2,Social Sciences,1
13773,International Labor and Employment Law,Social Sciences,10,2,Social Sciences,1
13826,"Bangladesh Politics, Society, and Development",Social Sciences,10,2,Social Sciences,1
13875,Legal Studies and Reforms,Social Sciences,10,2,Social Sciences,1
13897,Historical Economic and Legal Thought,Social Sciences,10,2,Social Sciences,1
13942,International Human Rights and Reproductive Law,Social Sciences,10,2,Social Sciences,1
13948,Gender and Women's Rights,Social Sciences,10,2,Social Sciences,1
13988,Public Administration and Governance,Social Sciences,10,2,Social Sciences,1
13993,Historical Geopolitical and Social Dynamics,Social Sciences,10,2,Social Sciences,1
13995,Globalization and political ideologies,Social Sciences,10,2,Social Sciences,1
13998,"History, Medicine, and Leadership",Social Sciences,10,2,Social Sciences,1
14003,Labor Law and Work Dynamics,Social Sciences,10,2,Social Sciences,1
14032,History and International Relations,Social Sciences,10,2,Social Sciences,1
14036,Literary and Philosophical Studies,Social Sciences,10,2,Social Sciences,1
14086,Military and Defense Studies,Social Sciences,10,2,Social Sciences,1
14133,Border Security and International Relations,Social Sciences,10,2,Social Sciences,1
14171,"Education, Law, and Society",Social Sciences,10,2,Social Sciences,1
14181,Academic Freedom and Politics,Social Sciences,10,2,Social Sciences,1
14188,Latin American Legal and Economic Studies,Social Sciences,10,2,Social Sciences,1
14200,"Medical, Sociocultural, and Biopolitical Studies",Social Sciences,10,2,Social Sciences,1
14209,Public health and occupational medicine,Social Sciences,10,2,Social Sciences,1
14219,Local Economic Development and Planning,Social Sciences,10,2,Social Sciences,1
14237,Historical and Political Studies,Social Sciences,10,2,Social Sciences,1
14282,"Security, Politics, and Digital Transformation",Social Sciences,10,2,Social Sciences,1
14284,Social Sciences and Humanities,Social Sciences,10,2,Social Sciences,1
14291,Indonesian Legal and Regulatory Studies,Social Sciences,10,2,Social Sciences,1
14302,European Politics and Security,Social Sciences,10,2,Social Sciences,1
14336,Land Use and Management,Social Sciences,10,2,Social Sciences,1
14338,"Leadership, Human Resources, Global Affairs",Social Sciences,10,2,Social Sciences,1
14349,Global Political and Economic Relations,Social Sciences,10,2,Social Sciences,1
14402,Political and Social Issues,Social Sciences,10,2,Social Sciences,1
14417,Central Asia Education and Culture,Social Sciences,10,2,Social Sciences,1
14429,Global Political and Social Dynamics,Social Sciences,10,2,Social Sciences,1
14433,Post-Communist Economic and Political Transition,Social Sciences,10,2,Social Sciences,1
14441,"Religion, Theology, History, Judaism, Christianity",Social Sciences,10,2,Social Sciences,1
14443,"COVID-19, Geopolitics, Technology, Migration",Social Sciences,10,2,Social Sciences,1
14457,Intellectual Property Rights and Media,Social Sciences,10,2,Social Sciences,1
14487,Science and Science Education,Social Sciences,10,2,Social Sciences,1
14492,"War, Law, and Justice",Social Sciences,10,2,Social Sciences,1
14515,International Law and Aviation,Social Sciences,10,2,Social Sciences,1
10213,Public Policy and Administration Research,Social Sciences,10,2,Social Sciences,1
11028,Social Work Education and Practice,Social Sciences,10,2,Social Sciences,1
11421,Labor Movements and Unions,Social Sciences,10,2,Social Sciences,1
10239,Urban Planning and Governance,Social Sciences,10,2,Social Sciences,1
11410,Cultural Industries and Urban Development,Social Sciences,10,2,Social Sciences,1
11858,Urban Development and Societal Issues,Social Sciences,10,2,Social Sciences,1
12147,Urban and Rural Development Challenges,Social Sciences,10,2,Social Sciences,1
12273,Latin American Urban Studies,Social Sciences,10,2,Social Sciences,1
12483,Global Urban Networks and Dynamics,Social Sciences,10,2,Social Sciences,1
12502,Urbanization and City Planning,Social Sciences,10,2,Social Sciences,1
12995,Urban Development and Cultural Heritage,Social Sciences,10,2,Social Sciences,1
13033,Social Sciences and Governance,Social Sciences,10,2,Social Sciences,1
13343,Turkish Urban and Social Issues,Social Sciences,10,2,Social Sciences,1
13513,Urban and sociocultural dynamics,Social Sciences,10,2,Social Sciences,1
13694,Immigration Law and Human Rights,Social Sciences,10,2,Social Sciences,1
13699,Public Spaces through Art,Social Sciences,10,2,Social Sciences,1
13731,Advanced Computing and Algorithms,Social Sciences,10,2,Social Sciences,1
13819,Collaborative and Sustainable Housing Initiatives,Social Sciences,10,2,Social Sciences,1
13850,Night-time city culture,Social Sciences,10,2,Social Sciences,1
14016,International Relations and Autism,Social Sciences,10,2,Social Sciences,1
14152,Healthcare Facilities Design and Sustainability,Social Sciences,10,2,Social Sciences,1
14520,Sustainable Urban and Rural Development,Social Sciences,10,2,Social Sciences,1
11472,Analytical Chemistry and Sensors,Chemical Engineering,11,3,Physical Sciences,2
10480,Ionic liquids properties and applications,Chemical Engineering,11,3,Physical Sciences,2
10495,Catalysts for Methane Reforming,Chemical Engineering,11,3,Physical Sciences,2
11825,Catalysis and Oxidation Reactions,Chemical Engineering,11,3,Physical Sciences,2
12112,Ammonia Synthesis and Nitrogen Reduction,Chemical Engineering,11,3,Physical Sciences,2
13840,Chemical Safety and Risk Management,Chemical Engineering,11,3,Physical Sciences,2
11936,Chemical and Physical Properties in Aqueous Solutions,Chemical Engineering,11,3,Physical Sciences,2
10117,Advanced Combustion Engine Technologies,Chemical Engineering,11,3,Physical Sciences,2
10962,Thermodynamic properties of mixtures,Chemical Engineering,11,3,Physical Sciences,2
11379,Rheology and Fluid Dynamics Studies,Chemical Engineering,11,3,Physical Sciences,2
11947,Molten salt chemistry and electrochemical processes,Chemical Engineering,11,3,Physical Sciences,2
11593,Carbon dioxide utilization in catalysis,Chemical Engineering,11,3,Physical Sciences,2
11821,Odor and Emission Control Technologies,Chemical Engineering,11,3,Physical Sciences,2
10180,Analytical chemistry methods development,Chemistry,12,3,Physical Sciences,2
10640,Spectroscopy and Chemometric Analyses,Chemistry,12,3,Physical Sciences,2
11460,Analytical Methods in Pharmaceuticals,Chemistry,12,3,Physical Sciences,2
11630,Petroleum Processing and Analysis,Chemistry,12,3,Physical Sciences,2
13079,Heavy Metals in Plants,Chemistry,12,3,Physical Sciences,2
13128,Chromatography in Natural Products,Chemistry,12,3,Physical Sciences,2
13325,Dye analysis and toxicity,Chemistry,12,3,Physical Sciences,2
11434,Electrochemical Analysis and Applications,Chemistry,12,3,Physical Sciences,2
10096,Metal-Organic Frameworks: Synthesis and Applications,Chemistry,12,3,Physical Sciences,2
10353,Zeolite Catalysis and Synthesis,Chemistry,12,3,Physical Sciences,2
10464,Crystal structures of chemical compounds,Chemistry,12,3,Physical Sciences,2
10807,Synthesis and characterization of novel inorganic/organometallic compounds,Chemistry,12,3,Physical Sciences,2
10973,Radioactive element chemistry and processing,Chemistry,12,3,Physical Sciences,2
11281,Asymmetric Hydrogenation and Catalysis,Chemistry,12,3,Physical Sciences,2
11747,Metal-Catalyzed Oxygenation Mechanisms,Chemistry,12,3,Physical Sciences,2
12136,Vanadium and Halogenation Chemistry,Chemistry,12,3,Physical Sciences,2
12557,Inorganic Chemistry and Materials,Chemistry,12,3,Physical Sciences,2
12646,Inorganic Fluorides and Related Compounds,Chemistry,12,3,Physical Sciences,2
13217,Pigment Synthesis and Properties,Chemistry,12,3,Physical Sciences,2
13361,Coconut Research and Applications,Chemistry,12,3,Physical Sciences,2
10013,Asymmetric Synthesis and Catalysis,Chemistry,12,3,Physical Sciences,2
10092,Organometallic Complex Synthesis and Catalysis,Chemistry,12,3,Physical Sciences,2
10274,Synthesis and biological activity,Chemistry,12,3,Physical Sciences,2
10354,Catalytic C–H Functionalization Methods,Chemistry,12,3,Physical Sciences,2
10405,Advanced Polymer Synthesis and Characterization,Chemistry,12,3,Physical Sciences,2
10548,Catalytic Cross-Coupling Reactions,Chemistry,12,3,Physical Sciences,2
10578,Supramolecular Chemistry and Complexes,Chemistry,12,3,Physical Sciences,2
10701,Radical Photochemical Reactions,Chemistry,12,3,Physical Sciences,2
10721,Surfactants and Colloidal Systems,Chemistry,12,3,Physical Sciences,2
10817,Multicomponent Synthesis of Heterocycles,Chemistry,12,3,Physical Sciences,2
10835,Carbohydrate Chemistry and Synthesis,Chemistry,12,3,Physical Sciences,2
10871,Catalytic Alkyne Reactions,Chemistry,12,3,Physical Sciences,2
10909,Edible Oils Quality and Analysis,Chemistry,12,3,Physical Sciences,2
10956,Fullerene Chemistry and Applications,Chemistry,12,3,Physical Sciences,2
11298,Synthesis and Properties of Aromatic Compounds,Chemistry,12,3,Physical Sciences,2
11440,Click Chemistry and Applications,Chemistry,12,3,Physical Sciences,2
11441,Organoboron and organosilicon chemistry,Chemistry,12,3,Physical Sciences,2
11549,Synthetic Organic Chemistry Methods,Chemistry,12,3,Physical Sciences,2
11611,Cyclopropane Reaction Mechanisms,Chemistry,12,3,Physical Sciences,2
11746,Inorganic and Organometallic Chemistry,Chemistry,12,3,Physical Sciences,2
11748,Organophosphorus compounds synthesis,Chemistry,12,3,Physical Sciences,2
11790,N-Heterocyclic Carbenes in Organic and Inorganic Chemistry,Chemistry,12,3,Physical Sciences,2
11831,Chemical Synthesis and Reactions,Chemistry,12,3,Physical Sciences,2
11989,Oxidative Organic Chemistry Reactions,Chemistry,12,3,Physical Sciences,2
12189,Sulfur-Based Synthesis Techniques,Chemistry,12,3,Physical Sciences,2
12191,Chemical Reaction Mechanisms,Chemistry,12,3,Physical Sciences,2
12228,Coordination Chemistry and Organometallics,Chemistry,12,3,Physical Sciences,2
12240,Nanomaterials for catalytic reactions,Chemistry,12,3,Physical Sciences,2
12251,Synthesis and Catalytic Reactions,Chemistry,12,3,Physical Sciences,2
12270,Microwave-Assisted Synthesis and Applications,Chemistry,12,3,Physical Sciences,2
12318,Quinazolinone synthesis and applications,Chemistry,12,3,Physical Sciences,2
12410,Structural and Chemical Analysis of Organic and Inorganic Compounds,Chemistry,12,3,Physical Sciences,2
12458,Organometallic Compounds Synthesis and Characterization,Chemistry,12,3,Physical Sciences,2
12526,Antimicrobial agents and applications,Chemistry,12,3,Physical Sciences,2
12527,Chemistry and Stereochemistry Studies,Chemistry,12,3,Physical Sciences,2
12562,Synthesis and Characterization of Pyrroles,Chemistry,12,3,Physical Sciences,2
12570,Photopolymerization techniques and applications,Chemistry,12,3,Physical Sciences,2
12653,Cyclization and Aryne Chemistry,Chemistry,12,3,Physical Sciences,2
12852,Chemical Thermodynamics and Molecular Structure,Chemistry,12,3,Physical Sciences,2
12893,Organic Chemistry Cycloaddition Reactions,Chemistry,12,3,Physical Sciences,2
12973,Synthesis of Indole Derivatives,Chemistry,12,3,Physical Sciences,2
13013,Free Radicals and Antioxidants,Chemistry,12,3,Physical Sciences,2
13105,Synthesis and pharmacology of benzodiazepine derivatives,Chemistry,12,3,Physical Sciences,2
13115,Axial and Atropisomeric Chirality Synthesis,Chemistry,12,3,Physical Sciences,2
13124,Chemical synthesis and alkaloids,Chemistry,12,3,Physical Sciences,2
13160,Synthesis and Biological Evaluation,Chemistry,12,3,Physical Sciences,2
13208,Synthesis of heterocyclic compounds,Chemistry,12,3,Physical Sciences,2
13230,Synthesis and Reactivity of Heterocycles,Chemistry,12,3,Physical Sciences,2
13239,Phosphorus compounds and reactions,Chemistry,12,3,Physical Sciences,2
13265,Synthesis of Tetrazole Derivatives,Chemistry,12,3,Physical Sciences,2
13304,Synthesis and Reactivity of Sulfur-Containing Compounds,Chemistry,12,3,Physical Sciences,2
13489,Synthesis of β-Lactam Compounds,Chemistry,12,3,Physical Sciences,2
13568,Wood and Agarwood Research,Chemistry,12,3,Physical Sciences,2
13649,Advanced Synthetic Organic Chemistry,Chemistry,12,3,Physical Sciences,2
13833,Ferrocene Chemistry and Applications,Chemistry,12,3,Physical Sciences,2
13859,Organic Chemistry Synthesis Methods,Chemistry,12,3,Physical Sciences,2
13876,Chemical synthesis and pharmacological studies,Chemistry,12,3,Physical Sciences,2
14099,Synthesis and Characterization of Heterocyclic Compounds,Chemistry,12,3,Physical Sciences,2
14297,Plant-Derived Bioactive Compounds,Chemistry,12,3,Physical Sciences,2
14318,Polydiacetylene-based materials and applications,Chemistry,12,3,Physical Sciences,2
14459,Synthesis and Reactions of Organic Compounds,Chemistry,12,3,Physical Sciences,2
10798,Crystallography and molecular interactions,Chemistry,12,3,Physical Sciences,2
11129,Photochemistry and Electron Transfer Studies,Chemistry,12,3,Physical Sciences,2
12044,Advanced Physical and Chemical Molecular Interactions,Chemistry,12,3,Physical Sciences,2
12274,Electrostatics and Colloid Interactions,Chemistry,12,3,Physical Sciences,2
12327,Various Chemistry Research Topics,Chemistry,12,3,Physical Sciences,2
13253,Chemical Reactions and Mechanisms,Chemistry,12,3,Physical Sciences,2
13297,History and advancements in chemistry,Chemistry,12,3,Physical Sciences,2
13539,thermodynamics and calorimetric analyses,Chemistry,12,3,Physical Sciences,2
10519,Advanced Proteomics Techniques and Applications,Chemistry,12,3,Physical Sciences,2
10532,Molecular Sensors and Ion Detection,Chemistry,12,3,Physical Sciences,2
10683,Mass Spectrometry Techniques and Applications,Chemistry,12,3,Physical Sciences,2
10908,Analytical Chemistry and Chromatography,Chemistry,12,3,Physical Sciences,2
11111,Spectroscopy and Laser Applications,Chemistry,12,3,Physical Sciences,2
11809,Advanced NMR Techniques and Applications,Chemistry,12,3,Physical Sciences,2
12195,Aerogels and thermal insulation,Chemistry,12,3,Physical Sciences,2
12748,Molecular spectroscopy and chirality,Chemistry,12,3,Physical Sciences,2
12967,Molecular Spectroscopy and Structure,Chemistry,12,3,Physical Sciences,2
13604,"Adsorption, diffusion, and thermodynamic properties of materials",Chemistry,12,3,Physical Sciences,2
13675,Diffusion Coefficients in Liquids,Chemistry,12,3,Physical Sciences,2
14068,Organic and Inorganic Chemical Reactions,Chemistry,12,3,Physical Sciences,2
10020,Quantum Information and Cryptography,Computer Science,13,3,Physical Sciences,2
10028,Topic Modeling,Computer Science,13,3,Physical Sciences,2
10100,Metaheuristic Optimization Algorithms Research,Computer Science,13,3,Physical Sciences,2
10126,"Logic, programming, and type systems",Computer Science,13,3,Physical Sciences,2
10181,Natural Language Processing Techniques,Computer Science,13,3,Physical Sciences,2
10201,Speech Recognition and Synthesis,Computer Science,13,3,Physical Sciences,2
10215,Semantic Web and Ontologies,Computer Science,13,3,Physical Sciences,2
10237,Cryptography and Data Security,Computer Science,13,3,Physical Sciences,2
10320,Neural Networks and Applications,Computer Science,13,3,Physical Sciences,2
10456,Multi-Agent Systems and Negotiation,Computer Science,13,3,Physical Sciences,2
10462,Reinforcement Learning in Robotics,Computer Science,13,3,Physical Sciences,2
10637,Advanced Clustering Algorithms Research,Computer Science,13,3,Physical Sciences,2
10639,Advanced Software Engineering Methodologies,Computer Science,13,3,Physical Sciences,2
10664,Sentiment Analysis and Opinion Mining,Computer Science,13,3,Physical Sciences,2
10682,Quantum Computing Algorithms and Architecture,Computer Science,13,3,Physical Sciences,2
10711,Target Tracking and Data Fusion in Sensor Networks,Computer Science,13,3,Physical Sciences,2
10764,Privacy-Preserving Technologies in Data,Computer Science,13,3,Physical Sciences,2
10820,Fuzzy Logic and Control Systems,Computer Science,13,3,Physical Sciences,2
10862,AI in cancer detection,Computer Science,13,3,Physical Sciences,2
10906,AI-based Problem Solving and Planning,Computer Science,13,3,Physical Sciences,2
10951,Cryptographic Implementations and Security,Computer Science,13,3,Physical Sciences,2
11010,"Logic, Reasoning, and Knowledge",Computer Science,13,3,Physical Sciences,2
11130,Coding theory and cryptography,Computer Science,13,3,Physical Sciences,2
11269,Algorithms and Data Compression,Computer Science,13,3,Physical Sciences,2
11273,Advanced Graph Neural Networks,Computer Science,13,3,Physical Sciences,2
11276,Solar Radiation and Photovoltaics,Computer Science,13,3,Physical Sciences,2
11303,Bayesian Modeling and Causal Inference,Computer Science,13,3,Physical Sciences,2
11307,Domain Adaptation and Few-Shot Learning,Computer Science,13,3,Physical Sciences,2
11424,Security and Verification in Computing,Computer Science,13,3,Physical Sciences,2
11512,Anomaly Detection Techniques and Applications,Computer Science,13,3,Physical Sciences,2
11550,Text and Document Classification Technologies,Computer Science,13,3,Physical Sciences,2
11574,Artificial Intelligence in Games,Computer Science,13,3,Physical Sciences,2
11598,Internet Traffic Analysis and Secure E-voting,Computer Science,13,3,Physical Sciences,2
11612,Stochastic Gradient Optimization Techniques,Computer Science,13,3,Physical Sciences,2
11652,Imbalanced Data Classification Techniques,Computer Science,13,3,Physical Sciences,2
11689,Adversarial Robustness in Machine Learning,Computer Science,13,3,Physical Sciences,2
11901,Bayesian Methods and Mixture Models,Computer Science,13,3,Physical Sciences,2
11902,Intelligent Tutoring Systems and Adaptive Learning,Computer Science,13,3,Physical Sciences,2
11975,Evolutionary Algorithms and Applications,Computer Science,13,3,Physical Sciences,2
12026,Explainable Artificial Intelligence (XAI),Computer Science,13,3,Physical Sciences,2
12031,Speech and dialogue systems,Computer Science,13,3,Physical Sciences,2
12072,Machine Learning and Algorithms,Computer Science,13,3,Physical Sciences,2
12128,AI in Service Interactions,Computer Science,13,3,Physical Sciences,2
12131,Wireless Signal Modulation Classification,Computer Science,13,3,Physical Sciences,2
12157,Geochemistry and Geologic Mapping,Computer Science,13,3,Physical Sciences,2
12260,Educational Technology and Pedagogy,Computer Science,13,3,Physical Sciences,2
12262,Hate Speech and Cyberbullying Detection,Computer Science,13,3,Physical Sciences,2
12380,Authorship Attribution and Profiling,Computer Science,13,3,Physical Sciences,2
12535,Machine Learning and Data Classification,Computer Science,13,3,Physical Sciences,2
12611,Neural Networks and Reservoir Computing,Computer Science,13,3,Physical Sciences,2
12676,Machine Learning and ELM,Computer Science,13,3,Physical Sciences,2
12761,Data Stream Mining Techniques,Computer Science,13,3,Physical Sciences,2
12805,Cognitive Science and Mapping,Computer Science,13,3,Physical Sciences,2
12814,Gaussian Processes and Bayesian Inference,Computer Science,13,3,Physical Sciences,2
13018,Seismology and Earthquake Studies,Computer Science,13,3,Physical Sciences,2
13062,Cognitive Computing and Networks,Computer Science,13,3,Physical Sciences,2
13083,Advanced Text Analysis Techniques,Computer Science,13,3,Physical Sciences,2
13398,Data Analysis with R,Computer Science,13,3,Physical Sciences,2
13514,Experience-Based Knowledge Management,Computer Science,13,3,Physical Sciences,2
13559,Edcuational Technology Systems,Computer Science,13,3,Physical Sciences,2
13567,AI and Multimedia in Education,Computer Science,13,3,Physical Sciences,2
13623,Linguistic Studies and Language Acquisition,Computer Science,13,3,Physical Sciences,2
13629,Text Readability and Simplification,Computer Science,13,3,Physical Sciences,2
13650,Computational Physics and Python Applications,Computer Science,13,3,Physical Sciences,2
13674,Computer Science and Engineering,Computer Science,13,3,Physical Sciences,2
13702,Machine Learning in Healthcare,Computer Science,13,3,Physical Sciences,2
13734,Advanced Computational Techniques and Applications,Computer Science,13,3,Physical Sciences,2
13851,"Law, AI, and Intellectual Property",Computer Science,13,3,Physical Sciences,2
13898,Diverse Interdisciplinary Research Studies,Computer Science,13,3,Physical Sciences,2
13904,Artificial Intelligence Applications,Computer Science,13,3,Physical Sciences,2
13935,Mathematical Control Systems and Analysis,Computer Science,13,3,Physical Sciences,2
14064,Organizational and Employee Performance,Computer Science,13,3,Physical Sciences,2
14175,Intuitionistic Fuzzy Systems Applications,Computer Science,13,3,Physical Sciences,2
14335,Educational Robotics and Engineering,Computer Science,13,3,Physical Sciences,2
14351,Statistical and Computational Modeling,Computer Science,13,3,Physical Sciences,2
14381,"Psychiatry, Mental Health, Neuroscience",Computer Science,13,3,Physical Sciences,2
14413,Advanced Technologies in Various Fields,Computer Science,13,3,Physical Sciences,2
10142,Formal Methods in Verification,Computer Science,13,3,Physical Sciences,2
10211,Computational Drug Discovery Methods,Computer Science,13,3,Physical Sciences,2
10374,Advanced Graph Theory Research,Computer Science,13,3,Physical Sciences,2
10545,Optimization and Variational Analysis,Computer Science,13,3,Physical Sciences,2
10720,Complexity and Algorithms in Graphs,Computer Science,13,3,Physical Sciences,2
10792,Matrix Theory and Algorithms,Computer Science,13,3,Physical Sciences,2
10848,Advanced Multi-Objective Optimization Algorithms,Computer Science,13,3,Physical Sciences,2
11063,Rough Sets and Fuzzy Logic,Computer Science,13,3,Physical Sciences,2
11125,Petri Nets in System Modeling,Computer Science,13,3,Physical Sciences,2
11435,Polynomial and algebraic computation,Computer Science,13,3,Physical Sciences,2
11567,semigroups and automata theory,Computer Science,13,3,Physical Sciences,2
11697,Numerical Methods and Algorithms,Computer Science,13,3,Physical Sciences,2
11727,Advanced Algebra and Logic,Computer Science,13,3,Physical Sciences,2
12002,"Computability, Logic, AI Algorithms",Computer Science,13,3,Physical Sciences,2
12100,Advanced Mathematical Modeling in Engineering,Computer Science,13,3,Physical Sciences,2
12162,Cellular Automata and Applications,Computer Science,13,3,Physical Sciences,2
12469,"Chaos, Complexity, and Education",Computer Science,13,3,Physical Sciences,2
12536,Topological and Geometric Data Analysis,Computer Science,13,3,Physical Sciences,2
12541,Graph Labeling and Dimension Problems,Computer Science,13,3,Physical Sciences,2
12794,Adaptive Dynamic Programming Control,Computer Science,13,3,Physical Sciences,2
12809,Contact Mechanics and Variational Inequalities,Computer Science,13,3,Physical Sciences,2
13182,Quantum-Dot Cellular Automata,Computer Science,13,3,Physical Sciences,2
13286,Modeling and Simulation Systems,Computer Science,13,3,Physical Sciences,2
13523,"Mathematics, Computing, and Information Processing",Computer Science,13,3,Physical Sciences,2
10481,Computer Graphics and Visualization Techniques,Computer Science,13,3,Physical Sciences,2
10996,Computational Geometry and Mesh Generation,Computer Science,13,3,Physical Sciences,2
13615,Transportation Systems and Safety,Computer Science,13,3,Physical Sciences,2
14254,Digital Media and Visual Art,Computer Science,13,3,Physical Sciences,2
10080,Energy Efficient Wireless Sensor Networks,Computer Science,13,3,Physical Sciences,2
10138,Network Traffic and Congestion Control,Computer Science,13,3,Physical Sciences,2
10246,Mobile Ad Hoc Networks,Computer Science,13,3,Physical Sciences,2
10249,Distributed Control Multi-Agent Systems,Computer Science,13,3,Physical Sciences,2
